Playback Hour,Operating System,Browser,Delivery Type,City,Country,ISP,State,Content Quality Entitled,Entitlement Type,Video Type,Audio Language,Title
11/11/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Rabbit-Scrubs
11/11/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Point of No Return-Scrubs
11/11/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Own Worst Enemy-Scrubs
11/11/2019 18:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Hard Labor-Scrubs
11/12/2019 08:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Hard Labor-Scrubs
11/12/2019 08:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Inconvenient Truth-Scrubs
11/12/2019 09:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Identity Crisis-Scrubs
11/12/2019 09:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Growing Pains-Scrubs
11/12/2019 09:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Number One Doctor-Scrubs
11/12/2019 10:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Bad Too-Scrubs
11/12/2019 10:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Manhood-Scrubs
11/12/2019 10:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Dumb Luck-Scrubs
11/12/2019 11:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Waste of Time-Scrubs
11/12/2019 11:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Princess-Scrubs
11/12/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Hard Labor-Scrubs
11/12/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Princess-Scrubs
11/12/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Jerks-Scrubs
11/12/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Jerks-Scrubs
11/12/2019 15:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Last Words-Scrubs
11/12/2019 15:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Saving Grace-Scrubs
11/12/2019 16:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Happy Place-Scrubs
11/12/2019 17:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My ABC's-Scrubs
11/12/2019 17:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Cookie Pants-Scrubs
11/12/2019 18:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My New Role-Scrubs
11/12/2019 18:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Lawyers in Love-Scrubs
11/12/2019 19:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Comedy Show-Scrubs
11/12/2019 20:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Absence-Scrubs
11/13/2019 15:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Absence-Scrubs
11/14/2019 15:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Absence-Scrubs
11/14/2019 15:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Nah Nah Nah-Scrubs
11/14/2019 16:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Their Story II-Scrubs
11/14/2019 16:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Full Moon-Scrubs
11/14/2019 17:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Soul on Fire (Part 1 of 2)-Scrubs
11/14/2019 17:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Soul on Fire (Part 2 of 2)-Scrubs
11/14/2019 17:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Cuz-Scrubs
11/14/2019 18:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Chief Concern-Scrubs
11/14/2019 20:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Finale (Part 1 of 2)-Scrubs
11/14/2019 20:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Finale (Part 2 of 2)-Scrubs
11/17/2019 18:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Hexagram 64-The Man in the High Castle - Season 4
11/17/2019 19:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Every Door Out...-The Man in the High Castle - Season 4
11/17/2019 20:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Box-The Man in the High Castle - Season 4
11/17/2019 21:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Happy Trails-The Man in the High Castle - Season 4
11/17/2019 22:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Mauvaise Foi-The Man in the High Castle - Season 4
11/17/2019 23:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,All Serious Daring-The Man in the High Castle - Season 4
11/18/2019 10:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,No Masters But Ourselves-The Man in the High Castle - Season 4
11/18/2019 11:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Hitler Has Only Got One Ball-The Man in the High Castle - Season 4
11/18/2019 11:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,For Want of a Nail-The Man in the High Castle - Season 4
11/18/2019 12:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Fire from the Gods-The Man in the High Castle - Season 4
11/18/2019 22:00:00,Windows 10,Chrome 78.0.3904.97,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,The Upside
02/12/2020 22:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,GO!-James May: Our Man In Japan - Season 1
02/12/2020 23:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,CABBAGE ROLL-James May: Our Man In Japan - Season 1
02/13/2020 00:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,DEODORANT-James May: Our Man In Japan - Season 1
02/13/2020 00:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,HEY BIM!-James May: Our Man In Japan - Season 1
02/13/2020 12:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,HEY BIM!-James May: Our Man In Japan - Season 1
02/13/2020 13:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,PEACH BOY-James May: Our Man In Japan - Season 1
02/13/2020 14:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,PICKLED PLUM-James May: Our Man In Japan - Season 1
02/22/2020 15:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,A te, fra 2000 anni-L'Attacco dei Giganti - Stagione 1
02/22/2020 15:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Quel giorno-L'Attacco dei Giganti - Stagione 1
02/22/2020 16:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La luce opaca tra la disperazione-L'Attacco dei Giganti - Stagione 1
02/22/2020 16:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La notte della cerimonia dello scioglimento-L'Attacco dei Giganti - Stagione 1
02/22/2020 16:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Prima battaglia-L'Attacco dei Giganti - Stagione 1
02/22/2020 17:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il mondo che la ragazza ha visto-L'Attacco dei Giganti - Stagione 1
02/22/2020 17:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Una piccola lama-L'Attacco dei Giganti - Stagione 1
02/22/2020 18:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il battito del cuore è indice di sentimenti-L'Attacco dei Giganti - Stagione 1
02/22/2020 18:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Cos'è accaduto al braccio sinistro?-L'Attacco dei Giganti - Stagione 1
02/22/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La risposta-L'Attacco dei Giganti - Stagione 1
02/22/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Icona-L'Attacco dei Giganti - Stagione 1
02/22/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Ferite-L'Attacco dei Giganti - Stagione 1
02/22/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Istinti primordiali-L'Attacco dei Giganti - Stagione 1
02/22/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Ancora non riesco a guardarlo negli occhi-L'Attacco dei Giganti - Stagione 1
02/22/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,L'unità per le operazioni speciali-L'Attacco dei Giganti - Stagione 1
02/22/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Cos'è che deve essere fatto ora?-L'Attacco dei Giganti - Stagione 1
02/23/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Cos'è che deve essere fatto ora?-L'Attacco dei Giganti - Stagione 1
02/23/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Cos'è che deve essere fatto ora?-L'Attacco dei Giganti - Stagione 1
02/23/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il gigante dalle fattezze femminili-L'Attacco dei Giganti - Stagione 1
02/23/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il bosco di alberi giganti-L'Attacco dei Giganti - Stagione 1
02/23/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Morso-L'Attacco dei Giganti - Stagione 1
02/23/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Erwin Smith-L'Attacco dei Giganti - Stagione 1
02/23/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Colpo devastante-L'Attacco dei Giganti - Stagione 1
02/23/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Colpo devastante-L'Attacco dei Giganti - Stagione 1
02/23/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Gli sconfitti-L'Attacco dei Giganti - Stagione 1
02/23/2020 22:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Sorriso-L'Attacco dei Giganti - Stagione 1
02/24/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Sorriso-L'Attacco dei Giganti - Stagione 1
02/24/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Grazia-L'Attacco dei Giganti - Stagione 1
02/24/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Mura-L'Attacco dei Giganti - Stagione 1
02/24/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il Gigante Bestia-L'Attacco dei Giganti - Stagione 2
02/24/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Sono a casa-L'Attacco dei Giganti - Stagione 2
02/24/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Verso sud-ovest-L'Attacco dei Giganti - Stagione 2
02/24/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Soldato-L'Attacco dei Giganti - Stagione 2
02/24/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Historia-L'Attacco dei Giganti - Stagione 2
02/24/2020 22:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Guerriero-L'Attacco dei Giganti - Stagione 2
02/24/2020 23:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Attacco, proiezione, sottomissione-L'Attacco dei Giganti - Stagione 2
02/24/2020 23:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Inseguitori-L'Attacco dei Giganti - Stagione 2
02/25/2020 10:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Inseguitori-L'Attacco dei Giganti - Stagione 2
02/25/2020 10:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Apertura-L'Attacco dei Giganti - Stagione 2
02/25/2020 11:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Bambini-L'Attacco dei Giganti - Stagione 2
02/25/2020 11:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Carica-L'Attacco dei Giganti - Stagione 2
02/25/2020 12:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Urla-L'Attacco dei Giganti - Stagione 2
02/25/2020 12:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Segnale di fumo-L'Attacco dei Giganti - Stagione 3
02/25/2020 18:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Dolore-L'Attacco dei Giganti - Stagione 3
02/25/2020 18:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Storie passate-L'Attacco dei Giganti - Stagione 3
02/25/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Fiducia-L'Attacco dei Giganti - Stagione 3
02/25/2020 19:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Risposta-L'Attacco dei Giganti - Stagione 3
02/26/2020 09:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Peccato-L'Attacco dei Giganti - Stagione 3
02/26/2020 10:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Desiderio-L'Attacco dei Giganti - Stagione 3
02/26/2020 10:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Le mura del distretto di Orvud-L'Attacco dei Giganti - Stagione 3
02/26/2020 10:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Monarca delle mura-L'Attacco dei Giganti - Stagione 3
02/26/2020 11:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Amici-L'Attacco dei Giganti - Stagione 3
02/26/2020 11:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Spettatore-L'Attacco dei Giganti - Stagione 3
02/26/2020 11:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La notte prima dell'operazione di riconquista-L'Attacco dei Giganti - Stagione 3
02/26/2020 12:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La città dove tutto iniziò-L'Attacco dei Giganti - Stagione 3
02/26/2020 13:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Le lance fulmine-L'Attacco dei Giganti - Stagione 3
02/26/2020 13:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La venuta-L'Attacco dei Giganti - Stagione 3
02/26/2020 13:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Partita perfetta-L'Attacco dei Giganti - Stagione 3
02/26/2020 14:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il coraggioso-L'Attacco dei Giganti - Stagione 3
02/26/2020 14:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Sole di mezzanotte-L'Attacco dei Giganti - Stagione 3
02/26/2020 15:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La cantina-L'Attacco dei Giganti - Stagione 3
02/26/2020 15:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Quel giorno-L'Attacco dei Giganti - Stagione 3
02/26/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Quel giorno-L'Attacco dei Giganti - Stagione 3
02/26/2020 20:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il Gigante d'Attacco-L'Attacco dei Giganti - Stagione 3
02/26/2020 21:00:00,Windows 10,Chrome 79.0.3945.130,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Al di là delle mura-L'Attacco dei Giganti - Stagione 3
03/22/2020 11:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My First Day-Scrubs
03/22/2020 11:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Mentor-Scrubs
03/22/2020 12:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Best Friend's Mistake-Scrubs
03/22/2020 12:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Old Lady-Scrubs
03/22/2020 13:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Two Dads-Scrubs
03/22/2020 13:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Bad-Scrubs
03/22/2020 13:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Super Ego-Scrubs
03/22/2020 14:00:00,Windows 10,Chrome 80.0.3987.149,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Fifteen Minutes-Scrubs
10/09/2020 16:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,"What I Know"-The Boys – Season 2
10/15/2020 10:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,Funeral for a Ford-The Grand Tour - Season 3
10/23/2020 13:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Borat Subsequent Moviefilm
10/23/2020 20:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Borat Subsequent Moviefilm
10/23/2020 22:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,Borat Subsequent Moviefilm
10/23/2020 22:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,en-us,Borat Subsequent Moviefilm
10/24/2020 17:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Borat Subsequent Moviefilm
10/24/2020 17:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Religiolus - Vedere per credere
11/06/2020 12:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Quel giorno-L'Attacco dei Giganti - Stagione 1
11/06/2020 12:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Quel giorno-L'Attacco dei Giganti - Stagione 1
11/06/2020 12:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La luce opaca tra la disperazione-L'Attacco dei Giganti - Stagione 1
11/06/2020 12:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La notte della cerimonia dello scioglimento-L'Attacco dei Giganti - Stagione 1
11/06/2020 13:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Prima battaglia-L'Attacco dei Giganti - Stagione 1
11/06/2020 13:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il mondo che la ragazza ha visto-L'Attacco dei Giganti - Stagione 1
11/06/2020 13:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Quel giorno-L'Attacco dei Giganti - Stagione 1
11/06/2020 13:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il mondo che la ragazza ha visto-L'Attacco dei Giganti - Stagione 1
11/06/2020 14:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Una piccola lama-L'Attacco dei Giganti - Stagione 1
11/06/2020 14:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Il battito del cuore è indice di sentimenti-L'Attacco dei Giganti - Stagione 1
11/06/2020 14:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Cos'è accaduto al braccio sinistro?-L'Attacco dei Giganti - Stagione 1
11/06/2020 15:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,La risposta-L'Attacco dei Giganti - Stagione 1
11/06/2020 15:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Icona-L'Attacco dei Giganti - Stagione 1
11/07/2020 17:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Icona-L'Attacco dei Giganti - Stagione 1
11/07/2020 18:00:00,10.0,,,,IT,,21,HD,PRIME_SUBSCRIPTION,Feature,it-it,Ferite-L'Attacco dei Giganti - Stagione 1
